,raw_text,clean_text
108862,"World of warcraft is not the best thing to play if you only wanted somthing to pass the time, it normaly ends up passing the day instead","world of warcraft is not the best thing to play if you only wanted somthing to pass the time, it normaly ends up passing the day instead"
108863,@cartoonmoney @cyberwasteland We're now a lot less likely to find new awesome people to join in the fun,we're now a lot less likely to find new awesome people to join in the fun
108864,suffering from an extremely clogged nose,suffering from an extremely clogged nose
108865,@bethmcgrath same feeling.  I miss summer 2008...,same feeling. i miss summer 2008...
108866,Its 5 am and I can't get back to sleep.,its 5 am and i can't get back to sleep.
108867,@mfabulous Why am I awake right now?!,why am i awake right now?!
108868,is getting ready to go out then Marineland TODAY..yay..but it all comes to an end tomorrow..  can't i stay a little longer??,is getting ready to go out then marineland today..yay..but it all comes to an end tomorrow.. can't i stay a little longer??
108869,@MeganSantamaria i'm yet to start... i guess i'll have to soon though,i'm yet to start... i guess i'll have to soon though
108870,@pcornqueen Ohhh Nooo...lol I hate it when coffee doesn't even taste good,ohhh nooo...lol i hate it when coffee doesn't even taste good
108871,"depressed cos i met billie joe, he hugged me, he kissed me on the cheek......then i woke up","depressed cos i met billie joe, he hugged me, he kissed me on the cheek......then i woke up"
108872,trying to design with Photoshop.. i suck  || everything is so crazy and hectic!!! wahh XD help me Lord!!!,trying to design with photoshop.. i suck everything is so crazy and hectic!!! wahh xd help me lord!!!
108873,"Juss getting off work, on my way home, no time for got a photo shoot today and its gonna be a long ass one","juss getting off work, on my way home, no time for got a photo shoot today and its gonna be a long ass one"
108874,I miss my flute and it's very sad.,i miss my flute and it's very sad.
108875,i hate #DTM  Poor Rocky  Faillllllllllll,i hate dtm poor rocky faillllllllllll
108876,I got 12hrs of sleep last night but I'm still too sick to go to church,i got 12hrs of sleep last night but i'm still too sick to go to church
108877,"tom8 http://bit.ly/AadO8 : I am a single looking for the woman of my dreams, are you out there.","tom8 i am a single looking for the woman of my dreams, are you out there."
108878,i dreamed that i wasn't at the JB's concert,i dreamed that i wasn't at the jb's concert
108879,@Firequacker hiya - yes i have rebooted and it still isnt right - wondering what is wrong as it was working a couple of weeks agon,hiya - yes i have rebooted and it still isnt right - wondering what is wrong as it was working a couple of weeks agon
108880,No more alcohol ever again feel like death,no more alcohol ever again feel like death
108881,"@louise_hendy miss you too  I feel so ill today, got 2 exams tomorow and 1 on Wednesday and Friday agh","miss you too i feel so ill today, got 2 exams tomorow and 1 on wednesday and friday agh"
108882,i just slammed my knee under my computer desk...  ouch (,i just slammed my knee under my computer desk... ouch
108883,i don't understand why my phone no longer gets twitter updates,i don't understand why my phone no longer gets twitter updates
108884,Looks like Stu did more damage to his paw than first thought: he's pulled loose burned skin patches from his pad.Pink raw skin visible,looks like stu did more damage to his paw than first thought he's pulled loose burned skin patches from his pad.pink raw skin visible
108885,"holiday over, back at work now. Where did the last week go","holiday over, back at work now. where did the last week go"
108886,@jesssicababesss you're so lucky being in london.. you got all the good shops and there all well big.  im MAJOR jealous of your primark.,you're so lucky being in london.. you got all the good shops and there all well big. im major jealous of your primark.
108887,woke up at the middle of night in pain. my head continues to throb. terrible,woke up at the middle of night in pain. my head continues to throb. terrible
108888,"Aww, poor show. Its a nice day, thought id get something from the bakers for my lunch but i cant because its sunday","aww, poor show. its a nice day, thought id get something from the bakers for my lunch but i cant because its sunday"
108889,@aussielocust I'm sorry. I forgot your life cycle was so short.,i'm sorry. i forgot your life cycle was so short.
108890,So I owe richard Pokez amoung many other things after tonight,so i owe richard pokez amoung many other things after tonight
108891,@circusrunaway oh no.  feel better.,oh no. feel better.
108892,@veroni22 You should be able to get a 30 day trial on Adobe's website. But you'll have to register,you should be able to get a 30 day trial on adobe's website. but you'll have to register
108893,@nick_crazys is it so wrong??..,is it so wrong??..
108894,@darker_artic It's tipping it down again here; nowt but grey skies,it's tipping it down again here nowt but grey skies
108895,I so envy you @JennAgustin! How I wish I was at the concert with you.  http://tinyurl.com/qems59,i so envy you ! how i wish i was at the concert with you.
108896,@brykins  oh thats rubbish   Don't know what it means but sounds bad.! Are we to be without you for long? Hope not.,oh thats rubbish don't know what it means but sounds bad.! are we to be without you for long? hope not.
108897,"Revision sucks ass! Cbaaaaaaaaaaa! Not enough sleep last night, need to catch up AND have work tomorrow","revision sucks ass! cbaaaaaaaaaaa! not enough sleep last night, need to catch up and have work tomorrow"
108898,its 6 in the morning and i am unable to sleep...i need someone in my bed to cuddle with,its 6 in the morning and i am unable to sleep...i need someone in my bed to cuddle with
108899,@reszzpati way too tired indeed. I wish he sleeps and eats well. Don't wanna see an exhausted Noopy on the finale.,way too tired indeed. i wish he sleeps and eats well. don't wanna see an exhausted noopy on the finale.
108900,This time tomorrow I'll be doing a maths exam. I'm really not prepared,this time tomorrow i'll be doing a maths exam. i'm really not prepared
108901,@pipsytip ... fail. we has a v fuzzy e4.  cannot see his shiny head,... fail. we has a v fuzzy e4. cannot see his shiny head
108902,"Downstairs bathroom finally finished  Sitting the conservatory revising, nice and toasty in here unlike outside","downstairs bathroom finally finished sitting the conservatory revising, nice and toasty in here unlike outside"
108903,@girlsaloudmedia yeah they didn't help much. They've always been on her back,yeah they didn't help much. they've always been on her back
108904,All About Ann Arbor has been removed,all about ann arbor has been removed
108905,@wanderinghotel @miremaistin WHERE are you guys? Im so bored  gggrrrrrr,where are you guys? im so bored gggrrrrrr
108906,my tooth hurts again,my tooth hurts again
108907,"Jess Jess Jess, wot am I going to do while ur on ur holiday??","jess jess jess, wot am i going to do while ur on ur holiday??"
108908,@eyeampenelope We started to get a storm last night then it stopped,we started to get a storm last night then it stopped
108909,I'm feeling kinda low,i'm feeling kinda low
108910,"I got nothin  %^&amp;#@  looking out from the window , I am glad I will be working today, bet than it will get sunny and warm .","i got nothin amp looking out from the window , i am glad i will be working today, bet than it will get sunny and warm ."
108911,holy.... it hurts... bad,holy.... it hurts... bad
108912,My skin is horrendous,my skin is horrendous
108913,I've grown to love my huge bedroom mirror @naomiserene @wayne_elise @flipsays I just found out theres no way my wall will support it,i've grown to love my huge bedroom mirror i just found out theres no way my wall will support it
