,raw_text,clean_text
104741,@ last found sort of widget for my iGoogle  Twittah Still suxs 4 real,last found sort of widget for my igoogle twittah still suxs 4 real
104742,The person I'm in love with does NOT exist.,the person i'm in love with does not exist.
104743,Can't donate blood.,can't donate blood.
104744,Really sad that my friend moved cities.,really sad that my friend moved cities.
104745,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,all this time you didn't notice i was gone...just needed db2 is it??
104746,@SpockBUCKTON I couldnt agree more. And its raining,i couldnt agree more. and its raining
104747,is knackered after a WHOLE weekend of working. Has a bad shoulder and still has coursework to do,is knackered after a whole weekend of working. has a bad shoulder and still has coursework to do
104748,@nickboldt try opera 10 alpha for extra speed but also more bugs,try opera 10 alpha for extra speed but also more bugs
104749,Psychology exam tomorrow ergh  time to fail!,psychology exam tomorrow ergh time to fail!
104750,time to go to work  but day off tomorow,time to go to work but day off tomorow
104751,Why do only two of my friends have twitter! on monday ill try to convince my Mates. No more hols then,why do only two of my friends have twitter! on monday ill try to convince my mates. no more hols then
104752,has a headache,has a headache
104753,I miss my sis' Amy   I'll see her soon in LA !!!,i miss my sis' amy i'll see her soon in la !!!
104754,Going home. I hate this  I just feel like nothing is going right.,going home. i hate this i just feel like nothing is going right.
104755,"Thought 2go was for oldies.Ad they played makes me an oldie! They said if ur mum loved normie rowe blah blah,I'm their target audience!!","thought 2go was for oldies.ad they played makes me an oldie! they said if ur mum loved normie rowe blah blah,i'm their target audience!!"
104756,Work sucks sometimes,work sucks sometimes
104757,*sniffI*  didn't finish.  more details later.,sniffi didn't finish. more details later.
104758,Why does this keep happening with my Time Machine?   http://twitpic.com/4ha5x,why does this keep happening with my time machine?
104759,Going to bed..tomorrow is monday,going to bed..tomorrow is monday
104760,is spending some quality time with janice before she has to go home,is spending some quality time with janice before she has to go home
104761,@dsturnbull also it corrects fucking to ducking,also it corrects fucking to ducking
104762,my back won't crack,my back won't crack
104763,Watching european soccer on my pc. Even through wireless. they run faster than my SLB.,watching european soccer on my pc. even through wireless. they run faster than my slb.
104764,@Storm_Crow I've had to canx my every monday lunch date for tomorrow  I can't face the walk,i've had to canx my every monday lunch date for tomorrow i can't face the walk
104765,chemistry exam 2moro!  :@,chemistry exam 2moro!
104766,"@jonpaulkaiser I'm probably worse than you lol so sorry, these photos are seriously long overdue  last time I buy a Sony cam: rubbish!","i'm probably worse than you lol so sorry, these photos are seriously long overdue last time i buy a sony cam rubbish!"
104767,I didnt win the MEGA!!        IM sad!!!,i didnt win the mega!! im sad!!!
104768,wonders when her room will cooperate and clean itself,wonders when her room will cooperate and clean itself
104769,im missing you ..,im missing you ..
104770,"Moved on to  heartbreaker,wanted to listen to love is hell but i can't find it","moved on to heartbreaker,wanted to listen to love is hell but i can't find it"
104771,@matthewkempster I think it's just reading? It may be listening too.,i think it's just reading? it may be listening too.
104772,@taylormadeinc Yes! Right now I have Sundays Mondays off! Untill I go to nights,yes! right now i have sundays mondays off! untill i go to nights
104773,"@AbsolutSara Yes, I knew about the clusterfark. It's been that way since right after the PhD announcement.  As if we needed another.","yes, i knew about the clusterfark. it's been that way since right after the phd announcement. as if we needed another."
104774,@MellissaD little Josiah. Ryan was like that when he was sick recently. You wish you could do something.  ?,little josiah. ryan was like that when he was sick recently. you wish you could do something. ?
104775,"anyone know how to generate smooth lines with in php with GD? i keep generating jaggy, dud lines","anyone know how to generate smooth lines with in php with gd? i keep generating jaggy, dud lines"
104776,@tsuvik I have think tried both.. seemic n twhirl.. not as much impressed either ways!,i have think tried both.. seemic n twhirl.. not as much impressed either ways!
104777,@vaughnchicago I am so so... gray skys don't help me much these days... that little spirt of sun made all the difference but it's gone,i am so so... gray skys don't help me much these days... that little spirt of sun made all the difference but it's gone
104778,Damn it to the bowels of bloody hell. Just broke the claw on the Mr. Psycho Robot Wars toy. In a very awkward part too,damn it to the bowels of bloody hell. just broke the claw on the mr. psycho robot wars toy. in a very awkward part too
104779,Just had to say goodbye to Sissy again!,just had to say goodbye to sissy again!
104780,"@ludovicah No, was it around the time Sarah Silverman called? I was having dinner then","no, was it around the time sarah silverman called? i was having dinner then"
104781,@floegurl I am sorry. If only I can warp myself there I'd do it. I wish I can comfort you right now,i am sorry. if only i can warp myself there i'd do it. i wish i can comfort you right now
104782,I had a horrible dream last night,i had a horrible dream last night
104783,@mashable your Disquis FB Connect (buttons all over the place + not posting) hasn't been working for some time now  can you fix it plese!,your disquis fb connect buttons all over the place not posting hasn't been working for some time now can you fix it plese!
104784,frankie(my dog) just passed away this morning! i &lt;3 u baby koy,frankie my dog just passed away this morning! i lt 3 u baby koy
104785,going to work later  uhhhhhhhh,going to work later uhhhhhhhh
104786,Ouch!  I think I just broke my toe.  At home today and the couch bit me,ouch! i think i just broke my toe. at home today and the couch bit me
104787,"@mcjo_standfree Yeah, they're gonna cut off a nostril!! :O Poor little love, it won't help his looks any!","yeah, they're gonna cut off a nostril!! o poor little love, it won't help his looks any!"
104788,takes Finnie to the vet later today; he's lost weight and she' worried,takes finnie to the vet later today he's lost weight and she' worried
104789,http://twitpic.com/4wnpn - all raged out,- all raged out
104790,@PrettiiRickii I am lost. Please help me find a good home.,i am lost. please help me find a good home.
104791,"@miro224 just saw your tweet from Saturday night, I don't get updates from Twitter on my phone  didn't do anything Sat, was still hungover","just saw your tweet from saturday night, i don't get updates from twitter on my phone didn't do anything sat, was still hungover"
104792,I have so much due today.,i have so much due today.
104793,"well didn't get my two papers done, not even one paper but now i am heading into work for like 12 hours","well didn't get my two papers done, not even one paper but now i am heading into work for like 12 hours"
104794,its sad have so many disapoitments in one day  wolverin's movie its sucks,its sad have so many disapoitments in one day wolverin's movie its sucks
104795,has the night off to do school work... there is lots to do.,has the night off to do school work... there is lots to do.
104796,Had a lovely day yesterday. Back to work today and I think I have a cold,had a lovely day yesterday. back to work today and i think i have a cold
104797,So hungry im going to eat  missing gf and its only  been 5 mins,so hungry im going to eat missing gf and its only been 5 mins
